region,dep_city,dep_date,dep_time,dep_time_slot,arr_city,arr_time,arr_time_slot,duration,nb_changes,train_name_1,train_name_2,standard_class_price,first_class_price
0,Reims,21-01-23,10:42,1,Paris,11:50,1,4080,1,SNCF,TGV Inoui,49.9,57.9
0,Reims,21-01-23,11:25,1,Paris,13:23,2,7080,1,SNCF,SNCF,30.1,0
0,Reims,21-01-23,12:15,2,Paris,13:01,2,2760,0,TGV Inoui,,31,33
0,Reims,21-01-23,12:55,2,Paris,16:23,3,12480,1,SNCF,SNCF,30.1,0
0,Reims,21-01-23,13:42,2,Paris,14:46,2,3840,1,SNCF,TGV Inoui,35.9,38.9
0,Reims,21-01-23,15:24,2,Paris,17:23,3,7140,1,SNCF,SNCF,34.2,0
0,Reims,21-01-23,16:15,3,Paris,17:01,3,2760,0,TGV Inoui,,33,35
0,Reims,21-01-23,16:44,3,Paris,18:31,3,6420,1,SNCF,TGV Inoui,31.9,33.9
0,Reims,22-01-23,9:24,1,Paris,11:23,1,7140,1,SNCF,SNCF,30.1,0
0,Reims,22-01-23,10:43,1,Paris,11:50,1,4020,1,SNCF,TGV Inoui,49.9,51.9
0,Reims,22-01-23,11:25,1,Paris,13:23,2,7080,1,SNCF,SNCF,30.1,0
0,Reims,22-01-23,12:01,2,Paris,12:47,2,2760,0,TGV Inoui,,31,33
0,Reims,22-01-23,13:41,2,Paris,14:42,2,3660,1,SNCF,TGV Inoui,49.9,67.9
0,Reims,22-01-23,14:15,2,Paris,15:01,2,2760,0,TGV Inoui,,39,41
0,Reims,22-01-23,15:24,2,Paris,17:23,3,7140,1,SNCF,SNCF,30.1,0
0,Reims,22-01-23,17:15,3,Paris,18:01,3,2760,0,TGV Inoui,,43,45
0,Reims,22-01-23,17:41,3,Paris,19:01,3,4800,1,SNCF,TGV Inoui,49.9,51.9
0,Reims,22-01-23,18:31,3,Paris,20:23,4,6720,1,SNCF,SNCF,34.9,0
0,Reims,22-01-23,18:45,3,Paris,19:31,3,2760,0,TGV Inoui,,36,41
0,Reims,22-01-23,19:45,3,Paris,20:31,4,2760,0,TGV Inoui,,33,35
0,Reims,22-01-23,22:15,4,Paris,23:01,4,2760,0,TGV Inoui,,31,33
0,Reims,23-01-23,6:55,1,Paris,9:31,1,9360,2,SNCF,TGV Inoui,41.8,0
0,Reims,23-01-23,7:27,1,Paris,9:53,1,8760,1,SNCF,SNCF,34.2,0
0,Reims,23-01-23,8:45,1,Paris,9:31,1,2760,0,TGV Inoui,,31,33
0,Reims,23-01-23,9:55,1,Paris,12:47,2,10320,2,SNCF,TGV Inoui,33.5,0
0,Reims,23-01-23,10:42,1,Paris,11:50,1,4080,1,SNCF,TGV Inoui,41.9,54.9
0,Reims,23-01-23,10:55,1,Paris,13:53,2,10680,1,SNCF,SNCF,30.1,0
0,Reims,23-01-23,11:55,1,Paris,14:42,2,10020,3,SNCF,TGV Inoui,42.4,0
0,Reims,23-01-23,12:55,2,Paris,15:53,2,10680,1,SNCF,SNCF,13,0
0,Reims,23-01-23,13:42,2,Paris,14:42,2,3600,1,SNCF,TGV Inoui,33.9,37.9
0,Reims,23-01-23,14:15,2,Paris,15:01,2,2760,0,TGV Inoui,,29,32
0,Reims,23-01-23,14:27,2,Paris,17:50,3,12180,3,SNCF,TGV Inoui,38.9,0
0,Reims,23-01-23,14:35,2,Paris,17:53,3,11880,2,SNCF,SNCF,28,0
0,Reims,23-01-23,16:27,3,Paris,18:53,3,8760,1,SNCF,SNCF,30.1,0
0,Reims,23-01-23,16:44,3,Paris,17:50,3,3960,1,SNCF,TGV Inoui,30.4,32.4
0,Reims,23-01-23,17:15,3,Paris,18:01,3,2760,0,TGV Inoui,,27.5,29.5
0,Reims,23-01-23,17:26,3,Paris,19:53,3,8820,1,SNCF,SNCF,34.2,0
0,Reims,23-01-23,17:42,3,Paris,19:01,3,4740,1,SNCF,TGV Inoui,30.4,33.9
0,Reims,23-01-23,17:55,3,Paris,19:53,3,7080,1,SNCF,SNCF,31.7,0
0,Reims,24-01-23,8:45,1,Paris,9:31,1,2760,0,TGV Inoui,,27.5,29.5
0,Reims,24-01-23,10:42,1,Paris,11:50,1,4080,1,SNCF,TGV Inoui,41.9,43.9
0,Reims,24-01-23,12:01,2,Paris,12:47,2,2760,0,TGV Inoui,,26,28
0,Reims,24-01-23,13:42,2,Paris,14:38,2,3360,1,SNCF,TGV Inoui,27.9,35.9
0,Reims,24-01-23,14:15,2,Paris,15:01,2,2760,0,TGV Inoui,,29,31
0,Reims,24-01-23,16:44,3,Paris,17:50,3,3960,1,SNCF,TGV Inoui,27.9,40.9
0,Reims,24-01-23,17:15,3,Paris,18:01,3,2760,0,TGV Inoui,,27.5,29.5
0,Reims,24-01-23,17:42,3,Paris,19:01,3,4740,1,SNCF,TGV Inoui,28.9,32.4
0,Reims,24-01-23,17:55,3,Paris,19:53,3,7080,1,SNCF,SNCF,31.7,0
0,Reims,24-01-23,19:15,3,Paris,20:01,4,2760,0,TGV Inoui,,26,28
0,Reims,24-01-23,19:44,3,Paris,21:19,4,5700,1,SNCF,TGV Inoui,28.9,38.9
0,Reims,24-01-23,20:42,4,Paris,21:51,4,4140,1,SNCF,TGV Inoui,24.4,26.4
0,Reims,25-01-23,7:45,1,Paris,8:31,1,2760,0,TGV Inoui,,47,49
0,Reims,25-01-23,8:15,1,Paris,9:01,1,2760,0,TGV Inoui,,47,55
0,Reims,25-01-23,10:42,1,Paris,11:50,1,4080,1,SNCF,TGV Inoui,41.9,51.9
0,Reims,25-01-23,12:01,2,Paris,12:47,2,2760,0,TGV Inoui,,26,28
0,Reims,25-01-23,13:42,2,Paris,14:42,2,3600,1,SNCF,TGV Inoui,30.4,32.4
0,Reims,25-01-23,14:15,2,Paris,15:01,2,2760,0,TGV Inoui,,29,31
0,Reims,25-01-23,16:44,3,Paris,17:50,3,3960,1,SNCF,TGV Inoui,27.9,34.9
0,Reims,25-01-23,17:15,3,Paris,18:01,3,2760,0,TGV Inoui,,26,28
0,Reims,25-01-23,17:42,3,Paris,19:01,3,4740,1,SNCF,TGV Inoui,31.9,43.9
0,Reims,25-01-23,17:55,3,Paris,19:53,3,7080,1,SNCF,SNCF,31.7,0
0,Reims,25-01-23,19:15,3,Paris,20:01,4,2760,0,TGV Inoui,,26,28
0,Reims,25-01-23,19:44,3,Paris,21:19,4,5700,1,SNCF,TGV Inoui,30.4,32.4
0,Reims,25-01-23,20:42,4,Paris,21:51,4,4140,1,SNCF,TGV Inoui,27.9,30.9
0,Reims,26-01-23,7:45,1,Paris,8:31,1,2760,0,TGV Inoui,,47,49
0,Reims,26-01-23,8:45,1,Paris,9:31,1,2760,0,TGV Inoui,,27.5,29.5
0,Reims,26-01-23,10:42,1,Paris,11:50,1,4080,1,SNCF,TGV Inoui,41.9,51.9
0,Reims,26-01-23,13:42,2,Paris,14:42,2,3600,1,SNCF,TGV Inoui,30.4,32.4
0,Reims,26-01-23,14:15,2,Paris,15:01,2,2760,0,TGV Inoui,,30,32
0,Reims,26-01-23,16:44,3,Paris,17:50,3,3960,1,SNCF,TGV Inoui,27.9,30.9
0,Reims,26-01-23,17:15,3,Paris,18:01,3,2760,0,TGV Inoui,,27.5,29.5
0,Reims,26-01-23,17:42,3,Paris,19:01,3,4740,1,SNCF,TGV Inoui,31.9,35.9
0,Reims,26-01-23,17:55,3,Paris,19:53,3,7080,1,SNCF,SNCF,31.7,0
0,Reims,26-01-23,19:15,3,Paris,20:01,4,2760,0,TGV Inoui,,26,28
0,Reims,26-01-23,19:44,3,Paris,21:19,4,5700,1,SNCF,TGV Inoui,33.9,38.9
0,Reims,26-01-23,20:42,4,Paris,21:51,4,4140,1,SNCF,TGV Inoui,27.9,29.9
0,Reims,27-01-23,6:45,1,Paris,7:31,1,2760,0,TGV Inoui,,47,49
0,Reims,27-01-23,6:55,1,Paris,9:31,1,9360,2,SNCF,TGV Inoui,38.3,0
0,Reims,27-01-23,7:27,1,Paris,9:53,1,8760,1,SNCF,SNCF,34.2,0
0,Reims,27-01-23,7:45,1,Paris,8:31,1,2760,0,TGV Inoui,,47,49
0,Reims,27-01-23,8:15,1,Paris,9:01,1,2760,0,TGV Inoui,,47,52
0,Reims,27-01-23,8:45,1,Paris,9:31,1,2760,0,TGV Inoui,,27.5,29.5
0,Reims,27-01-23,9:55,1,Paris,12:47,2,10320,2,SNCF,TGV Inoui,32,0
0,Reims,27-01-23,10:42,1,Paris,11:50,1,4080,1,SNCF,TGV Inoui,45.9,47.9
0,Reims,27-01-23,10:55,1,Paris,13:53,2,10680,1,SNCF,SNCF,13,0
0,Reims,27-01-23,12:55,2,Paris,15:53,2,10680,1,SNCF,SNCF,13,0
0,Reims,27-01-23,13:42,2,Paris,14:42,2,3600,1,SNCF,TGV Inoui,41.9,43.9
0,Reims,27-01-23,14:15,2,Paris,15:01,2,2760,0,TGV Inoui,,27.5,29.5
0,Reims,27-01-23,14:35,2,Paris,17:53,3,11880,2,SNCF,SNCF,28,0
0,Reims,27-01-23,16:27,3,Paris,18:53,3,8760,1,SNCF,SNCF,30.1,0
0,Reims,27-01-23,16:44,3,Paris,17:50,3,3960,1,SNCF,TGV Inoui,36.9,38.9
0,Reims,27-01-23,16:55,3,Paris,19:31,3,9360,2,SNCF,TGV Inoui,40.9,0
0,Reims,27-01-23,17:15,3,Paris,18:01,3,2760,0,TGV Inoui,,26,28
0,Reims,27-01-23,17:26,3,Paris,19:53,3,8820,1,SNCF,SNCF,34.2,0
0,Reims,27-01-23,17:42,3,Paris,19:01,3,4740,1,SNCF,TGV Inoui,41.9,43.9
0,Reims,27-01-23,18:45,3,Paris,19:31,3,2760,0,TGV Inoui,,26,28
0,Reims,27-01-23,19:12,3,Paris,20:12,4,3600,1,SNCF,TGV Inoui,35.9,37.9
0,Reims,27-01-23,19:45,3,Paris,20:31,4,2760,0,TGV Inoui,,26,28
0,Reims,27-01-23,20:42,4,Paris,21:51,4,4140,1,SNCF,TGV Inoui,31.9,33.9
0,Reims,28-01-23,6:41,1,Paris,8:01,1,4800,1,SNCF,TGV Inoui,28.9,30.9
0,Reims,28-01-23,7:24,1,Paris,9:23,1,7140,1,SNCF,SNCF,30.1,0
0,Reims,28-01-23,8:15,1,Paris,9:01,1,2760,0,TGV Inoui,,27.5,29.5
0,Reims,28-01-23,9:24,1,Paris,11:23,1,7140,1,SNCF,SNCF,30.1,0
0,Reims,28-01-23,10:42,1,Paris,11:50,1,4080,1,SNCF,TGV Inoui,49.9,51.9
0,Reims,28-01-23,11:25,1,Paris,13:23,2,7080,1,SNCF,SNCF,30.1,0
0,Reims,28-01-23,12:15,2,Paris,13:01,2,2760,0,TGV Inoui,,27.5,29.5
0,Reims,28-01-23,12:55,2,Paris,16:23,3,12480,1,SNCF,SNCF,30.1,0
0,Reims,28-01-23,13:42,2,Paris,14:45,2,3780,1,SNCF,TGV Inoui,33.9,37.9
0,Reims,28-01-23,15:24,2,Paris,17:23,3,7140,1,SNCF,SNCF,30.1,0
0,Reims,28-01-23,16:44,3,Paris,18:31,3,6420,1,SNCF,TGV Inoui,28.9,30.9
4,Nancy,20-01-23,9:14,1,Strasbourg,10:41,1,5220,0,SNCF,,29.3,0
4,Nancy,20-01-23,9:20,1,Strasbourg,12:10,2,10200,1,SNCF,SNCF,38,0
4,Nancy,20-01-23,9:20,1,Strasbourg,13:45,2,15900,1,SNCF,BlablacarBus,22.59,0
4,Nancy,20-01-23,11:20,1,Strasbourg,13:00,2,6000,1,SNCF,TGV Inoui,52.6,54.6
4,Nancy,20-01-23,12:13,2,Strasbourg,13:40,2,5220,0,SNCF,,29.3,0
4,Nancy,20-01-23,12:50,2,Strasbourg,17:00,3,15000,1,SNCF,BlablacarBus,22.59,0
4,Nancy,20-01-23,13:10,2,Strasbourg,14:38,2,5280,1,SNCF,TGV Inoui,43,45
4,Nancy,20-01-23,13:13,2,Strasbourg,14:41,2,5280,0,SNCF,,29.3,0
4,Nancy,20-01-23,13:50,2,Strasbourg,16:10,3,8400,1,SNCF,SNCF,42.9,0
4,Nancy,20-01-23,14:14,2,Strasbourg,15:40,2,5160,0,SNCF,,29.3,0
4,Nancy,20-01-23,15:16,2,Strasbourg,16:46,3,5400,0,SNCF,,29.3,0
4,Nancy,20-01-23,15:25,2,Strasbourg,18:10,3,9900,1,SNCF,SNCF,42.9,0
4,Nancy,20-01-23,16:13,3,Strasbourg,17:40,3,5220,0,SNCF,,29.3,0
4,Nancy,20-01-23,16:50,3,Strasbourg,19:00,3,7800,1,SNCF,Ouigo,31.6,0
4,Nancy,20-01-23,16:50,3,Strasbourg,19:10,3,8400,1,SNCF,SNCF,42.9,0
4,Nancy,20-01-23,17:14,3,Strasbourg,18:40,3,5160,0,SNCF,,29.3,0
4,Nancy,20-01-23,17:50,3,Strasbourg,20:10,4,8400,1,SNCF,SNCF,42.9,0
4,Nancy,20-01-23,18:13,3,Strasbourg,19:40,3,5220,0,SNCF,,29.3,0
4,Nancy,20-01-23,18:50,3,Strasbourg,21:13,4,8580,1,SNCF,SNCF,42.9,0
4,Nancy,20-01-23,19:16,3,Strasbourg,20:40,4,5040,0,SNCF,,29.3,0
4,Nancy,20-01-23,19:48,3,Strasbourg,21:21,4,5580,0,SNCF,,29.3,44
4,Nancy,20-01-23,19:50,3,Strasbourg,22:10,4,8400,1,SNCF,SNCF,38,0
4,Nancy,20-01-23,20:28,4,Strasbourg,1:45,4,19020,1,SNCF,BlablacarBus,11.99,0
4,Nancy,20-01-23,21:24,4,Strasbourg,22:54,4,5400,0,TGV Inoui,,29.5,46
4,Nancy,21-01-23,6:50,1,Strasbourg,9:00,1,7800,1,SNCF,TGV Inoui,44.6,0
4,Nancy,21-01-23,7:13,1,Strasbourg,8:40,1,5220,0,SNCF,,29.3,0
4,Nancy,21-01-23,7:29,1,Strasbourg,9:59,1,9000,2,SNCF,TGV Inoui,45.9,0
4,Nancy,21-01-23,8:13,1,Strasbourg,9:40,1,5220,0,SNCF,,29.3,0
4,Nancy,21-01-23,8:30,1,Strasbourg,9:59,1,5340,1,SNCF,TGV Inoui,38,44
4,Nancy,21-01-23,8:50,1,Strasbourg,11:13,1,8580,1,SNCF,SNCF,38,0
4,Nancy,21-01-23,8:50,1,Strasbourg,13:45,2,17700,1,SNCF,BlablacarBus,22.59,0
4,Nancy,21-01-23,10:10,1,Strasbourg,11:38,1,5280,0,SNCF,,29.3,0
4,Nancy,21-01-23,10:50,1,Strasbourg,13:00,2,7800,1,SNCF,TGV Inoui,42.1,43.6
4,Nancy,21-01-23,11:50,1,Strasbourg,14:10,2,8400,1,SNCF,SNCF,42.9,0
4,Nancy,21-01-23,11:57,1,Strasbourg,13:18,2,4860,0,SNCF,,29.3,44
4,Nancy,21-01-23,12:26,2,Strasbourg,13:29,2,3780,0,TGV Inoui,,29.5,46
4,Nancy,21-01-23,12:49,2,Strasbourg,15:40,2,10260,2,SNCF,SNCF,42.9,0
4,Nancy,21-01-23,12:49,2,Strasbourg,17:00,3,15060,1,SNCF,BlablacarBus,22.59,0
4,Nancy,21-01-23,13:16,2,Strasbourg,14:43,2,5220,0,SNCF,,29.3,0
4,Nancy,21-01-23,14:14,2,Strasbourg,15:40,2,5160,0,SNCF,,29.3,0
4,Nancy,21-01-23,15:16,2,Strasbourg,16:46,3,5400,0,SNCF,,29.3,0
4,Nancy,21-01-23,15:49,2,Strasbourg,18:42,3,10380,2,SNCF,SNCF,42.9,0
4,Nancy,21-01-23,16:26,3,Strasbourg,19:00,3,9240,1,SNCF,Ouigo,28.6,0
4,Nancy,21-01-23,16:26,3,Strasbourg,19:10,3,9840,1,SNCF,SNCF,42.9,0
4,Nancy,21-01-23,17:15,3,Strasbourg,18:42,3,5220,0,SNCF,,29.3,0
4,Nancy,21-01-23,18:50,3,Strasbourg,21:13,4,8580,1,SNCF,SNCF,42.9,0
4,Nancy,21-01-23,19:16,3,Strasbourg,20:42,4,5160,0,SNCF,,29.3,0
4,Nancy,21-01-23,19:20,3,Strasbourg,21:04,4,6240,1,TGV Inoui,TGV Inoui,49.6,52.9
4,Nancy,21-01-23,21:50,4,Strasbourg,1:45,4,14100,1,SNCF,BlablacarBus,19.59,0
4,Nancy,22-01-23,8:13,1,Strasbourg,9:40,1,5220,0,SNCF,,29.3,0
4,Nancy,22-01-23,8:28,1,Strasbourg,11:13,1,9900,1,SNCF,SNCF,38,0
4,Nancy,22-01-23,8:28,1,Strasbourg,13:45,2,19020,1,SNCF,BlablacarBus,20.59,0
4,Nancy,22-01-23,10:28,1,Strasbourg,13:00,2,9120,1,SNCF,TGV Inoui,52.6,0
4,Nancy,22-01-23,11:00,1,Strasbourg,12:22,2,4920,0,TGV Inoui,,29.5,46
4,Nancy,22-01-23,11:15,1,Strasbourg,12:40,2,5100,0,SNCF,,29.3,0
4,Nancy,22-01-23,11:50,1,Strasbourg,14:10,2,8400,1,SNCF,SNCF,42.9,0
4,Nancy,22-01-23,12:49,2,Strasbourg,17:00,3,15060,1,SNCF,BlablacarBus,20.59,0
4,Nancy,22-01-23,13:00,2,Strasbourg,14:29,2,5340,1,SNCF,TGV Inoui,39,41
4,Nancy,22-01-23,13:48,2,Strasbourg,17:40,3,13920,2,SNCF,SNCF,42.9,0
4,Nancy,22-01-23,14:14,2,Strasbourg,15:40,2,5160,0,SNCF,,29.3,0
4,Nancy,22-01-23,15:49,2,Strasbourg,18:10,3,8460,1,SNCF,SNCF,42.9,0
4,Nancy,22-01-23,16:13,3,Strasbourg,17:40,3,5220,0,SNCF,,29.3,0
4,Nancy,22-01-23,16:26,3,Strasbourg,19:41,3,11700,2,SNCF,SNCF,42.9,0
4,Nancy,22-01-23,16:44,3,Strasbourg,19:00,3,8160,1,SNCF,Ouigo,28.6,0
4,Nancy,22-01-23,16:50,3,Strasbourg,19:29,3,9540,1,SNCF,TGV Inoui,55,57
4,Nancy,22-01-23,17:50,3,Strasbourg,20:10,4,8400,1,SNCF,SNCF,42.9,0
4,Nancy,22-01-23,18:13,3,Strasbourg,19:41,3,5280,0,SNCF,,29.3,0
4,Nancy,22-01-23,18:50,3,Strasbourg,21:41,4,10260,2,SNCF,SNCF,42.9,0
4,Nancy,22-01-23,19:16,3,Strasbourg,20:42,4,5160,0,SNCF,,29.3,0
4,Nancy,22-01-23,19:50,3,Strasbourg,22:10,4,8400,1,SNCF,SNCF,42.9,0
4,Nancy,22-01-23,20:15,4,Strasbourg,21:41,4,5160,0,SNCF,,29.3,44
4,Nancy,22-01-23,21:50,4,Strasbourg,23:17,4,5220,0,TGV Inoui,,29.5,46
4,Nancy,22-01-23,21:50,4,Strasbourg,1:45,4,14100,1,SNCF,BlablacarBus,19.59,0
4,Nancy,23-01-23,6:12,1,Strasbourg,7:40,1,5280,0,SNCF,,29.3,0
4,Nancy,23-01-23,7:13,1,Strasbourg,8:40,1,5220,0,SNCF,,29.3,0
4,Nancy,23-01-23,7:20,1,Strasbourg,9:00,1,6000,1,SNCF,TGV Inoui,42.6,45.6
4,Nancy,23-01-23,7:29,1,Strasbourg,10:10,1,9660,1,SNCF,SNCF,42.9,0
4,Nancy,23-01-23,8:13,1,Strasbourg,9:40,1,5220,0,SNCF,,29.3,0
4,Nancy,23-01-23,9:14,1,Strasbourg,10:41,1,5220,0,SNCF,,29.3,0
4,Nancy,23-01-23,9:20,1,Strasbourg,12:10,2,10200,1,SNCF,SNCF,35.3,0
4,Nancy,23-01-23,11:00,1,Strasbourg,12:37,2,5820,0,SNCF,,29.3,44
4,Nancy,23-01-23,11:20,1,Strasbourg,13:00,2,6000,1,SNCF,TGV Inoui,31,40.6
4,Nancy,23-01-23,12:13,2,Strasbourg,13:40,2,5220,0,SNCF,,29.3,0
4,Nancy,23-01-23,12:18,2,Strasbourg,15:10,2,10320,1,SNCF,SNCF,35.3,0
4,Nancy,23-01-23,12:26,2,Strasbourg,13:29,2,3780,0,TGV Inoui,,29.5,46
4,Nancy,23-01-23,12:50,2,Strasbourg,17:00,3,15000,1,SNCF,BlablacarBus,9.99,0
4,Nancy,23-01-23,13:13,2,Strasbourg,14:41,2,5280,0,SNCF,,29.3,0
4,Nancy,23-01-23,13:50,2,Strasbourg,16:10,3,8400,1,SNCF,SNCF,22.6,0
4,Nancy,23-01-23,15:16,2,Strasbourg,16:46,3,5400,0,SNCF,,29.3,0
4,Nancy,23-01-23,15:25,2,Strasbourg,18:10,3,9900,1,SNCF,SNCF,35.3,0
4,Nancy,23-01-23,16:13,3,Strasbourg,17:40,3,5220,0,SNCF,,29.3,0
4,Nancy,23-01-23,16:50,3,Strasbourg,19:00,3,7800,1,SNCF,Ouigo,22.6,0
4,Nancy,23-01-23,16:50,3,Strasbourg,19:10,3,8400,1,SNCF,SNCF,42.9,0
4,Nancy,23-01-23,17:14,3,Strasbourg,18:40,3,5160,0,SNCF,,29.3,0
4,Nancy,23-01-23,17:50,3,Strasbourg,20:10,4,8400,1,SNCF,SNCF,42.9,0
4,Nancy,23-01-23,18:13,3,Strasbourg,19:40,3,5220,0,SNCF,,29.3,0
4,Nancy,23-01-23,18:50,3,Strasbourg,21:13,4,8580,1,SNCF,SNCF,22.6,0
4,Nancy,23-01-23,19:16,3,Strasbourg,20:40,4,5040,0,SNCF,,29.3,0
4,Nancy,23-01-23,19:48,3,Strasbourg,21:21,4,5580,0,SNCF,,29.3,44
4,Nancy,23-01-23,19:50,3,Strasbourg,22:10,4,8400,1,SNCF,SNCF,38,0
4,Nancy,23-01-23,20:28,4,Strasbourg,1:45,4,19020,1,SNCF,BlablacarBus,9.99,0
4,Nancy,23-01-23,21:24,4,Strasbourg,22:54,4,5400,0,TGV Inoui,,29.5,46
4,Nancy,24-01-23,6:12,1,Strasbourg,7:40,1,5280,0,SNCF,,29.3,0
4,Nancy,24-01-23,7:13,1,Strasbourg,8:40,1,5220,0,SNCF,,29.3,0
4,Nancy,24-01-23,7:20,1,Strasbourg,9:00,1,6000,1,SNCF,TGV Inoui,42.1,43.6
4,Nancy,24-01-23,7:29,1,Strasbourg,10:10,1,9660,1,SNCF,SNCF,42.9,0
4,Nancy,24-01-23,8:13,1,Strasbourg,9:40,1,5220,0,SNCF,,29.3,0
4,Nancy,24-01-23,9:14,1,Strasbourg,10:41,1,5220,0,SNCF,,29.3,0
4,Nancy,24-01-23,9:20,1,Strasbourg,12:10,2,10200,1,SNCF,SNCF,15,0
4,Nancy,24-01-23,11:00,1,Strasbourg,12:37,2,5820,0,SNCF,,29.3,44
4,Nancy,24-01-23,11:20,1,Strasbourg,13:00,2,6000,1,SNCF,TGV Inoui,31,40.6
4,Nancy,24-01-23,12:18,2,Strasbourg,15:10,2,10320,1,SNCF,SNCF,15,0
4,Nancy,24-01-23,12:26,2,Strasbourg,13:29,2,3780,0,TGV Inoui,,29.5,46
4,Nancy,24-01-23,13:13,2,Strasbourg,14:41,2,5280,0,SNCF,,10,0
4,Nancy,24-01-23,13:50,2,Strasbourg,16:10,3,8400,1,SNCF,SNCF,22.6,0
4,Nancy,24-01-23,14:14,2,Strasbourg,15:40,2,5160,0,SNCF,,29.3,0
4,Nancy,24-01-23,15:16,2,Strasbourg,16:46,3,5400,0,SNCF,,29.3,0
4,Nancy,24-01-23,15:25,2,Strasbourg,18:10,3,9900,1,SNCF,SNCF,35.3,0
4,Nancy,24-01-23,16:13,3,Strasbourg,17:40,3,5220,0,SNCF,,29.3,0
4,Nancy,24-01-23,16:50,3,Strasbourg,19:00,3,7800,1,SNCF,Ouigo,28.6,0
4,Nancy,24-01-23,16:50,3,Strasbourg,19:10,3,8400,1,SNCF,SNCF,42.9,0
4,Nancy,24-01-23,17:14,3,Strasbourg,18:40,3,5160,0,SNCF,,29.3,0
4,Nancy,24-01-23,17:50,3,Strasbourg,20:10,4,8400,1,SNCF,SNCF,42.9,0
4,Nancy,24-01-23,18:13,3,Strasbourg,19:40,3,5220,0,SNCF,,29.3,0
4,Nancy,24-01-23,18:50,3,Strasbourg,21:13,4,8580,1,SNCF,SNCF,42.9,0
4,Nancy,24-01-23,19:16,3,Strasbourg,20:40,4,5040,0,SNCF,,29.3,0
4,Nancy,24-01-23,19:48,3,Strasbourg,21:21,4,5580,0,SNCF,,29.3,44
4,Nancy,24-01-23,19:50,3,Strasbourg,22:10,4,8400,1,SNCF,SNCF,22.6,0
4,Nancy,24-01-23,20:50,4,Strasbourg,1:45,4,17700,1,SNCF,BlablacarBus,9.99,0
4,Nancy,24-01-23,21:24,4,Strasbourg,22:54,4,5400,0,TGV Inoui,,29.5,46
4,Nancy,25-01-23,6:12,1,Strasbourg,7:40,1,5280,0,SNCF,,29.3,0
4,Nancy,25-01-23,7:13,1,Strasbourg,8:40,1,5220,0,SNCF,,29.3,0
4,Nancy,25-01-23,7:20,1,Strasbourg,9:00,1,6000,1,SNCF,TGV Inoui,40.6,44.6
4,Nancy,25-01-23,7:31,1,Strasbourg,10:10,1,9540,1,SNCF,SNCF,42.9,0
4,Nancy,25-01-23,8:13,1,Strasbourg,9:40,1,5220,0,SNCF,,29.3,0
4,Nancy,25-01-23,9:14,1,Strasbourg,10:41,1,5220,0,SNCF,,29.3,0
4,Nancy,25-01-23,9:20,1,Strasbourg,12:10,2,10200,1,SNCF,SNCF,35.3,0
4,Nancy,25-01-23,11:00,1,Strasbourg,12:37,2,5820,0,SNCF,,29.3,44
4,Nancy,25-01-23,11:20,1,Strasbourg,13:00,2,6000,1,SNCF,TGV Inoui,31,41.6
4,Nancy,25-01-23,12:13,2,Strasbourg,13:40,2,5220,0,SNCF,,29.3,0
4,Nancy,25-01-23,12:18,2,Strasbourg,15:10,2,10320,1,SNCF,SNCF,15,0
4,Nancy,25-01-23,12:26,2,Strasbourg,13:29,2,3780,0,TGV Inoui,,29.5,46
4,Nancy,25-01-23,13:13,2,Strasbourg,14:41,2,5280,0,SNCF,,10,0
4,Nancy,25-01-23,13:50,2,Strasbourg,16:10,3,8400,1,SNCF,SNCF,35.3,0
4,Nancy,25-01-23,15:16,2,Strasbourg,16:46,3,5400,0,SNCF,,10,0
4,Nancy,25-01-23,15:25,2,Strasbourg,18:10,3,9900,1,SNCF,SNCF,35.3,0
4,Nancy,25-01-23,16:13,3,Strasbourg,17:40,3,5220,0,SNCF,,29.3,0
4,Nancy,25-01-23,16:50,3,Strasbourg,19:00,3,7800,1,SNCF,Ouigo,28.6,0
4,Nancy,25-01-23,16:50,3,Strasbourg,19:10,3,8400,1,SNCF,SNCF,42.9,0
4,Nancy,25-01-23,17:14,3,Strasbourg,18:40,3,5160,0,SNCF,,29.3,0
4,Nancy,25-01-23,17:50,3,Strasbourg,20:10,4,8400,1,SNCF,SNCF,42.9,0
4,Nancy,25-01-23,18:13,3,Strasbourg,19:40,3,5220,0,SNCF,,29.3,0
4,Nancy,25-01-23,18:50,3,Strasbourg,21:13,4,8580,1,SNCF,SNCF,22.6,0
4,Nancy,25-01-23,19:16,3,Strasbourg,20:40,4,5040,0,SNCF,,29.3,0
4,Nancy,25-01-23,19:48,3,Strasbourg,21:21,4,5580,0,SNCF,,29.3,44
4,Nancy,25-01-23,19:50,3,Strasbourg,22:10,4,8400,1,SNCF,SNCF,38,0
4,Nancy,25-01-23,20:50,4,Strasbourg,1:45,4,17700,1,SNCF,BlablacarBus,11.99,0
4,Nancy,25-01-23,21:24,4,Strasbourg,22:54,4,5400,0,TGV Inoui,,29.5,46
4,Nancy,26-01-23,6:12,1,Strasbourg,7:40,1,5280,0,SNCF,,29.3,0
4,Nancy,26-01-23,7:13,1,Strasbourg,8:40,1,5220,0,SNCF,,29.3,0
4,Nancy,26-01-23,7:20,1,Strasbourg,9:00,1,6000,1,SNCF,TGV Inoui,40.6,43.6
4,Nancy,26-01-23,7:31,1,Strasbourg,10:10,1,9540,1,SNCF,SNCF,42.9,0
