region,dep_city,dep_Adress,dep_CC,dep_date,dep_time,dep_time_slot,Distance_To_Dep,arr_city,arr_Adress,arr_CC,arr_date,arr_time,arr_time_slot,Distance_From_Arrival,price,currency,distance_in_meters,duration,vehicle_make,vehicle_model
1,Nice,"Located in Mandelieu, Mandelieu-la-Napoule",FR,27-01-23,14:00:00,2,31.6606278,Marseille,"La Ciotat, 866 Av. de la Gare, La Ciotat",FR,27-01-23,15:40:00,2,23.84339501,12,EUR,146505,6000,CITROEN,C3 AIRCROSS
1,Nice,"Gare Thiers / Poste, Nice",FR,27-01-23,14:30:00,2,0.495168342,Marseille,C998+R7 Les Pennes-Mirabeau,FR,27-01-23,16:40:00,3,13.7049183,25,EUR,183415,7800,FORD,C-MAX
1,Nice,"Gildo Pastor Center, 7 Rue du Gabian",MC,27-01-23,15:20:00,2,12.27340245,Marseille,"569 Av. Henri Mauriat, Aix-en-Provence",FR,27-01-23,17:40:00,3,25.66935588,13,EUR,193928,8400,AUDI,Q2
1,Nice,"Gare Thiers, Nice",FR,27-01-23,16:00:00,3,0.259915103,Marseille,94VJ+JF Châteauneuf-les-Martigues,FR,27-01-23,18:30:00,3,22.14772675,15,EUR,206183,9000,RENAULT,CAPTUR
1,Nice,"27 Av. des Frères Roustan, Vallauris",FR,27-01-23,16:00:00,3,21.78157555,Marseille,"4 Rue Joseph Diouloufet, Aix-en-Provence",FR,27-01-23,18:10:00,3,26.11681158,25,EUR,161044,7800,PEUGEOT,508SW
1,Nice,"35 Rue de l'Hôtel des Postes, Nice",FR,27-01-23,16:10:00,3,0.609318432,Marseille,"Zone d'aménagement concerté, 6 Bd des Deux Ormes, Aix-en-Provence",FR,27-01-23,18:50:00,3,26.39548692,17,EUR,190651,9600,,
1,Nice,"43 Bd du Mercantour, Nice",FR,27-01-23,16:10:00,3,5.930811801,Marseille,"75 Rue Paul Sabatier, Aix-en-Provence",FR,27-01-23,18:20:00,3,25.86835941,17,EUR,174324,7800,AUDI,TT
1,Nice,"980 Av. Roumanille, Biot",FR,27-01-23,16:30:00,3,18.10169656,Marseille,"La Barque, Fuveau",FR,27-01-23,18:20:00,3,24.23480301,15,EUR,151918,6600,TOYOTA,YARIS
1,Nice,"Gare Cagnes-sur-Mer, Cagnes-sur-Mer",FR,27-01-23,16:30:00,3,10.81743838,Marseille,"51 Av. de Saint-Just, Marseille",FR,27-01-23,18:30:00,3,3.426260973,25,EUR,184728,7200,FORD,KA
1,Nice,"Lantosque, Lantosque",FR,28-01-23,3:30:00,4,30.35932387,Marseille,"6 Av. Pierre Brossolette, Aix-en-Provence",FR,28-01-23,6:10:00,1,25.88432496,17,EUR,209339,9600,MERCEDES,CLASSE E
1,Nice,"CADAM / Centre Administratif, Nice",FR,28-01-23,7:00:00,1,6.210839856,Marseille,"2 Av. de l'Arc de Meyran, Aix-en-Provence",FR,28-01-23,8:40:00,1,24.61503829,10,EUR,168037,6000,,
1,Nice,"13 Bd Fragonard, Grasse",FR,28-01-23,8:00:00,1,28.10037185,Marseille,"6 Av. Pierre Brossolette, Aix-en-Provence",FR,28-01-23,9:40:00,1,25.88432496,9,EUR,160415,6000,VOLKSWAGEN,TOURAN
1,Nice,"163 M6202, Nice",FR,28-01-23,8:00:00,1,6.064123723,Marseille,"8 Rue Frédéric Sauvage, Martigues",FR,28-01-23,10:30:00,1,29.49887587,27,EUR,207944,9000,PEUGEOT,2008 ALLURE
1,Nice,"34 Rue Mérimée, Le Cannet",FR,28-01-23,9:00:00,1,25.10376421,Marseille,"481 Av. du 8 Mai 1945, Saint-Victoret",FR,28-01-23,10:50:00,1,17.65963153,10,EUR,172198,6600,LAND ROVER,FREELANDER
1,Nice,"1 Av. Victor Hugo, Cannes",FR,28-01-23,10:30:00,1,28.42955063,Marseille,"320 Chem. Tante Rose, Aubagne",FR,28-01-23,13:10:00,2,19.05805712,21,EUR,189859,9600,PEUGEOT,208
1,Nice,"Gare Routière MENTON, Menton",FR,28-01-23,13:20:00,2,20.06190451,Marseille,"6 Av. Pierre Brossolette, Aix-en-Provence",FR,28-01-23,15:50:00,2,25.88432496,13,EUR,205188,9000,PEUGEOT,407
1,Nice,"Gare Cagnes-sur-Mer, Cagnes-sur-Mer",FR,28-01-23,17:30:00,3,10.81743838,Marseille,"5 Chem. de la Plaine des Dés, Aix-en-Provence",FR,28-01-23,19:20:00,3,24.49885489,15,EUR,162475,6600,DS,DS7
1,Nice,"3370 Av. de la Gare, Cagnes-sur-Mer",FR,28-01-23,22:40:00,4,10.78685469,Marseille,"4 Rue Joseph Diouloufet, Aix-en-Provence",FR,29-01-23,0:40:00,4,26.11681158,15,EUR,177270,7200,VOLKSWAGEN,POLO
1,Nice,Antibes,FR,20-01-23,7:50:00,1,17.62160753,Lyon,"84 Quai Perrache, 69002 Lyon",FR,20-01-23,13:00:00,2,3.304845158,35,EUR,460110,18600,PEUGEOT,307
1,Nice,"Péage de Fréjus Sortie N°38, Fréjus",FR,20-01-23,8:00:00,1,49.34848325,Lyon,"Station essence BP - Confluence - Lyon Pont Pasteur, Lyon",FR,20-01-23,12:40:00,2,3.304845158,32,EUR,408419,16800,HUNDAI,IONIQ
1,Nice,"Chasseurs Alpins, Grasse",FR,20-01-23,8:10:00,1,28.30617291,Lyon,"84 Quai Perrache, 69002 Lyon",FR,20-01-23,13:10:00,2,3.304845158,40,EUR,451946,18000,VOLKSWAGEN,TIGUAN
1,Nice,Aéroport Nice Côte d'Azur,FR,20-01-23,9:30:00,1,6.377640826,Lyon,Lyon-Perrache,FR,20-01-23,17:10:00,3,1.688721309,58,EUR,433378,27600,,
1,Nice,"276 All. Louis Blériot, Mandelieu-la-Napoule",FR,20-01-23,10:00:00,1,30.09018115,Lyon,"3 Av. Albert Einstein, Villeurbanne",FR,20-01-23,15:10:00,2,3.715821398,36,EUR,444189,18600,CITROEN,DS5
1,Nice,"Villeneuve-Loubet Plage, Villeneuve-Loubet",FR,20-01-23,10:30:00,1,12.4707101,Lyon,"Station essence BP - Confluence - Lyon Pont Pasteur, Lyon",FR,20-01-23,16:30:00,3,3.304845158,68,EUR,462714,21600,DACIA,DUSTER
1,Nice,Parc Phœnix,FR,20-01-23,13:00:00,2,5.401756029,Lyon,Givors Ville,FR,20-01-23,18:10:00,3,20.2906678,51,EUR,447318,18600,PEUGEOT,206
1,Nice,Mandelieu-la-Napoule,FR,20-01-23,14:00:00,2,31.6606278,Lyon,"Chem. des Rames, Vaulx-en-Velin",FR,20-01-23,19:00:00,3,6.255304769,32,EUR,438921,18000,CITROEN,XSARA
1,Nice,Gare de Cannes,FR,20-01-23,14:00:00,2,25.89298533,Lyon,Fontaines-sur-Saône,FR,20-01-23,19:30:00,3,8.440188799,39,EUR,457772,19800,VOLKSWAGEN,TOURAN
1,Nice,"Rue des Trois Moulins, 06600 Antibes, France",FR,20-01-23,14:30:00,2,18.62697769,Lyon,"84 Quai Perrache, 69002 Lyon",FR,20-01-23,19:30:00,3,3.304845158,27,EUR,446403,18000,,
1,Nice,McDonald's,FR,20-01-23,14:30:00,2,26.9599291,Lyon,"Mions Centre, 69780 Mions, France",FR,20-01-23,19:40:00,3,14.0041136,32,EUR,450088,18600,ALFA ROMEO,MITO
1,Nice,Gare Saint-Augustin,FR,20-01-23,14:30:00,2,5.582790439,Lyon,Stade de Gerland,FR,20-01-23,19:40:00,3,3.772804196,45,EUR,459634,18600,PEUGEOT,208
1,Nice,"Av. Dr Dautheville, 06160 Antibes, France",FR,20-01-23,15:00:00,2,19.42604487,Lyon,"38150 Chanas, France",FR,20-01-23,19:20:00,3,49.51314928,55,EUR,404470,15600,MINI,COOPER
1,Nice,"60 Av. Emile Dechame, 06700 Saint-Laurent-du-Var, France",FR,20-01-23,16:30:00,3,7.183507482,Lyon,"01140 Saint-Didier-sur-Chalaronne, France",FR,20-01-23,22:20:00,4,46.46338076,39,EUR,518385,21000,PEUGEOT,308
1,Nice,Parking Indigo Grasse Honoré Cresp,FR,20-01-23,17:20:00,3,28.22653764,Lyon,Auchan Dardilly,FR,20-01-23,23:00:00,4,8.661395869,63,EUR,467531,20400,RENAULT,GRAND MODUS
1,Nice,25 Bd Carabacel,FR,20-01-23,17:30:00,3,0.761081195,Lyon,"18 Pl. André Latarget, 69008 Lyon, France",FR,20-01-23,23:20:00,4,4.940502891,45,EUR,471529,21000,,
1,Nice,"Lycée Enseignement Professionnel Polyvalent Jacques Dolle, Antibes",FR,20-01-23,18:00:00,3,17.32195719,Lyon,"KFC, Givors",FR,20-01-23,23:00:00,4,20.88090896,59,EUR,435463,18000,FORD,MUSTANG
1,Nice,Cagnes-sur-Mer,FR,20-01-23,18:30:00,3,10.76763573,Lyon,"108 Av. Franklin Roosevelt, 69120 Vaulx-en-Velin, France",FR,20-01-23,23:50:00,4,7.468346216,32,EUR,470034,19200,,
1,Nice,"Parking Ecureuils, Mandelieu-la-Napoule",FR,21-01-23,5:20:00,1,31.52641394,Lyon,"Lyon-Perrache, Lyon",FR,21-01-23,10:20:00,1,1.687372198,29,EUR,434660,18000,RENAULT,LAGUNA III
1,Nice,"Aéroport Nice Côte d'Azur, Nice",FR,21-01-23,6:00:00,1,6.377640826,Lyon,Eclose-Badinières,FR,21-01-23,11:20:00,1,45.9573072,31,EUR,486366,19200,,
1,Nice,"Parking JAUBERT Vallauris, Vallauris",FR,21-01-23,6:00:00,1,22.26325305,Lyon,"Eurexpo Lyon, Chassieu",FR,21-01-23,11:10:00,1,9.228996071,32,EUR,456248,18600,,
1,Nice,Hippodrome de la Côte d'Azur,FR,21-01-23,9:00:00,1,11.51381049,Lyon,"38510 Morestel, France",FR,21-01-23,14:20:00,2,49.69874001,32,EUR,500049,19200,DS,3
1,Nice,Access - TotalEnergies,FR,21-01-23,9:00:00,1,24.64162407,Lyon,"42330 Saint-Galmier, France",FR,21-01-23,14:40:00,2,44.70284148,64,EUR,487613,20400,,
1,Nice,"8-10 Place de la Gare, 06400 Cannes",FR,21-01-23,10:00:00,1,25.89298533,Lyon,"44 Rue Raoul Servant, 69007 Lyon, France",FR,21-01-23,15:30:00,2,1.515176698,27,EUR,447707,19800,VOLKSWAGEN,GOLF
1,Nice,"Conforama Cannes, Cannes",FR,21-01-23,10:00:00,1,29.42575014,Lyon,"84 Quai Perrache, 69002 Lyon",FR,21-01-23,15:00:00,2,3.304845158,39,EUR,436167,18000,RENAULT,TALISMAN
1,Nice,"5-7 Chemin de la Passerelle, 06100 Nice, France",FR,21-01-23,15:30:00,2,2.934096654,Lyon,"Gare de Lyon-Perrache, Lyon",FR,21-01-23,21:20:00,4,1.683310568,36,EUR,499672,21000,AUDI,RS3
1,Nice,ESSO EXPRESS MOULIERES,FR,21-01-23,19:00:00,3,25.03618034,Lyon,"30 Cr de Verdun Perrache, 69002 Lyon",FR,22-01-23,0:50:00,4,1.673843083,30,EUR,450525,21000,VOLKSWAGEN,GOLF
1,Nice,"Cannes - Gare SNCF - CANNES, Cannes",FR,21-01-23,19:30:00,3,25.88233712,Lyon,"MONOPRIX VIENNE PYRAMIDE, Vienne",FR,22-01-23,0:50:00,4,28.54576814,56,EUR,424951,19200,NISSAN,MICRA
1,Nice,"600 Rte de la Roquette, Mouans-Sartoux",FR,22-01-23,8:00:00,1,26.03125455,Lyon,Lyon Part Dieu,FR,22-01-23,13:30:00,2,1.639367116,36,EUR,466726,19800,VOLKSWAGEN,POLO
1,Nice,"1145 Chem. de Rabiac Estagnol, Antibes",FR,22-01-23,8:30:00,1,18.54640874,Lyon,"83 Quai Perrache, Lyon",FR,22-01-23,13:40:00,2,3.265919946,35,EUR,452375,18600,PEUGEOT,5008
1,Nice,Fayence,FR,22-01-23,10:00:00,1,46.86432163,Lyon,8 Rue Jean Rigaud,FR,22-01-23,15:10:00,2,4.947685447,30,EUR,447896,18600,RENAULT,CAPTUR
1,Nice,"Station Service Total Access Mougins (Route du Cannet), Mougins",FR,22-01-23,11:30:00,1,24.64025685,Lyon,"260 Rue du 4 Août 1789, Villeurbanne",FR,22-01-23,16:40:00,3,4.733208137,27,EUR,446304,18600,,
1,Nice,Station Service Carrefour Antibes (Rue des Trois Moulins),FR,22-01-23,11:31:00,1,18.3524578,Lyon,"Parilly, Vénissieux",FR,22-01-23,17:21:00,3,5.821225489,36,EUR,465161,21000,VOLKSWAGEN,NEW BEETLE
1,Nice,Villeneuve-Loubet,FR,22-01-23,12:00:00,2,13.43092415,Lyon,"Cr de Verdun Perrache, 69002 Lyon, France",FR,22-01-23,17:10:00,3,1.554697487,35,EUR,456270,18600,VOLKSWAGEN,PASSAT
1,Nice,"59 Chem. de l'Orme, Grasse",FR,22-01-23,13:30:00,2,26.45742,Lyon,"31 Rue du Vercors, Vénissieux",FR,22-01-23,18:50:00,3,4.630417108,26,EUR,453645,19200,CITROEN,C3
1,Nice,Mandelieu-la-Napoule,FR,22-01-23,13:50:00,2,31.6606278,Lyon,"Station essence BP - Confluence - Lyon Pont Pasteur, Lyon",FR,22-01-23,18:40:00,3,3.304845158,39,EUR,430841,17400,HYUNDAI,I30
1,Nice,"Grasse, Grasse",FR,22-01-23,14:00:00,2,27.96181433,Lyon,"116 Bd du 11 Novembre 1918, Villeurbanne",FR,22-01-23,19:20:00,3,3.235560178,35,EUR,462159,19200,SEAT,LEON
1,Nice,5 Rue du Général Laperrine,FR,22-01-23,15:00:00,2,2.013431892,Lyon,"Pl. Ambroise Courtois, 69008 Lyon, France",FR,22-01-23,20:40:00,4,2.929509478,30,EUR,477172,20400,DS,3
1,Nice,Aéroport Nice Côte d'Azur,FR,22-01-23,15:00:00,2,6.377640826,Lyon,"2 Rue Delandine, Lyon",FR,22-01-23,21:10:00,4,1.586232179,32,EUR,539353,22200,PEUGEOT,3008
1,Nice,"Vence, France",FR,22-01-23,15:00:00,2,12.60227806,Lyon,"Rue Georges Courteline, 69100 Villeurbanne, France",FR,22-01-23,21:00:00,4,3.636942069,34,EUR,479487,21600,,
1,Nice,"5-7 Chemin de la Passerelle, 06100 Nice, France",FR,22-01-23,15:30:00,2,2.934096654,Lyon,"Gare de Lyon-Perrache, Lyon",FR,22-01-23,21:40:00,4,1.683310568,36,EUR,499671,22200,AUDI,RS3
1,Nice,"Collège Les Campelières, Mougins",FR,22-01-23,16:00:00,3,25.38502817,Lyon,"Buffalo Grill, Mions",FR,22-01-23,21:00:00,4,12.72677579,29,EUR,441725,18000,,
1,Nice,Gare Cagnes-sur-Mer,FR,22-01-23,16:00:00,3,10.81743838,Lyon,"BigMat Chanas, Chanas",FR,22-01-23,20:20:00,4,49.30247456,32,EUR,405434,15600,VOLKSWAGEN,GOLF
1,Nice,330 Avenue de Fabron,FR,22-01-23,16:00:00,3,4.638504365,Lyon,Musée des Confluences,FR,22-01-23,21:00:00,4,3.357382311,40,EUR,464961,18000,AUDI,A5
1,Nice,"Aéroport Nice Côte d'Azur, Nice",FR,22-01-23,17:00:00,3,6.377640826,Lyon,"Gare de Vaise, Lyon",FR,22-01-23,22:30:00,4,3.536030938,51,EUR,470580,19800,NISSAN,QASHQAI
1,Nice,"167 Avenue Cyrille Besset, 06100 Nice, France",FR,22-01-23,18:30:00,3,2.89871482,Lyon,Gare de Lyon Saint-Exupéry TGV,FR,23-01-23,0:00:00,4,18.81911326,41,EUR,490828,19800,VOLKSWAGEN,POLO
1,Nice,"Pl. Charles II d'Anjou, Villefranche-sur-Mer",FR,23-01-23,6:30:00,1,3.539380611,Lyon,8 Rue Jean Rigaud,FR,23-01-23,12:10:00,2,4.947685447,34,EUR,480021,20400,PEUGEOT,508SW
1,Nice,"Hotel NH Nice, Nice",FR,23-01-23,7:00:00,1,1.41051799,Lyon,"84 Quai Perrache, 69002 Lyon",FR,23-01-23,12:10:00,2,3.304845158,44,EUR,470263,18600,VOLKSWAGEN,GOLF
1,Nice,"Aéroport Nice Côte d'Azur, Nice",FR,23-01-23,12:00:00,2,6.377640826,Lyon,"30 Cr de Verdun Perrache, 69002 Lyon",FR,23-01-23,17:30:00,3,1.673843083,51,EUR,468643,19800,AUDI,A6
1,Nice,"Grasse, Grasse",FR,23-01-23,19:00:00,3,27.96181433,Lyon,"1526 Rte de Rive de Gier, 69700 Givors, France",FR,24-01-23,0:30:00,4,20.47136095,72,EUR,497494,19800,RENAULT,CLIO
1,Nice,"06550 La Roquette-sur-Siagne, France",FR,23-01-23,22:00:00,4,27.53879912,Lyon,"84 Quai Perrache, 69002 Lyon",FR,24-01-23,3:00:00,4,3.304845158,39,EUR,439172,18000,PEUGEOT,308
1,Nice,Cannes - Gare SNCF CANNES,FR,24-01-23,11:00:00,1,25.88222334,Lyon,Musée des Confluences,FR,24-01-23,16:10:00,3,3.47873306,32,EUR,443406,18600,PEUGEOT,2008
1,Nice,Carrefour Antibes,FR,24-01-23,16:10:00,3,17.90860635,Lyon,Gare d'Oullins,FR,24-01-23,21:30:00,4,5.190659293,30,EUR,455758,19200,AUDI,A4
1,Nice,"TotalEnergies Access, Nice",FR,25-01-23,7:30:00,1,3.088003925,Lyon,"Gare Routière de Lyon Perrache, Lyon, France, Ly",FR,25-01-23,13:00:00,2,1.560588474,59,EUR,473097,19800,VOLKSWAGEN,EOS
1,Nice,"45A Av. des Termes, Peymeinade",FR,25-01-23,8:30:00,1,31.78933611,Lyon,"26 Cr de Verdun Perrache, Lyon",FR,25-01-23,13:40:00,2,1.634724846,29,EUR,445333,18600,AUDI,A4
1,Nice,"5-7 Chemin de la Passerelle, 06100 Nice, France",FR,25-01-23,12:20:00,2,2.934096654,Lyon,"21 Rue Necker, 42000 Saint-Étienne, France",FR,25-01-23,17:50:00,3,47.68461697,36,EUR,497444,19800,SEAT,ARONA
1,Nice,524 Bd de la Mourachonne,FR,25-01-23,14:00:00,2,29.40375154,Lyon,"31 Rue Paul Cotte, Saint-Étienne",FR,25-01-23,19:10:00,3,47.44572924,27,EUR,461891,18600,AUDI,A3
1,Nice,Nice-Ville,FR,25-01-23,16:30:00,3,0.376021526,Lyon,Café Bellecour,FR,25-01-23,22:10:00,4,0.803395459,30,EUR,475520,20400,TOYOTA,YARIS VERSO
1,Nice,"7 Rue du Maréchal Vauban Parking, Nice",FR,25-01-23,17:30:00,3,1.875949677,Lyon,"26 Boulevard du Rhône-Nord, 38200 Vienne, France",FR,25-01-23,23:00:00,4,24.22793796,50,EUR,459130,19800,VOLKSWAGEN,T-ROC
1,Nice,30 Av. Auguste Verola,FR,25-01-23,19:20:00,3,6.000146294,Lyon,Musée des Confluences,FR,26-01-23,0:40:00,4,3.479529365,45,EUR,464237,19200,,
1,Nice,"Nice-Ville, Nice",FR,26-01-23,3:00:12,4,0.376021526,Lyon,"Brasserie Georges, Lyon",FR,26-01-23,8:10:12,1,1.589100627,39,EUR,469542,18600,CITROEN,C4 PICASSO II
1,Nice,Nice-Ville,FR,26-01-23,7:00:00,1,0.376021526,Lyon,Station essence BP,FR,26-01-23,12:30:00,2,3.29059109,39,EUR,466618,19800,PEUGEOT,308
1,Nice,"12 Avenue Thiers, 06000 Nice",FR,26-01-23,12:00:00,2,0.342830101,Lyon,"30 Cr de Verdun Perrache, 69002 Lyon",FR,26-01-23,17:40:00,3,1.673843083,45,EUR,485386,20400,PEUGEOT,308
1,Nice,Nice-Ville,FR,26-01-23,14:00:00,2,0.376021526,Lyon,"12 Montée de Coupe-Jarret, 38200 Vienne, France",FR,26-01-23,19:00:00,3,26.68663264,27,EUR,442683,18000,VOLKSWAGEN,TIGUAN
1,Nice,"Saint-Roch, Nice",FR,26-01-23,16:30:00,3,2.32068381,Lyon,Givors,FR,26-01-23,21:50:00,4,20.33058747,30,EUR,455229,19200,HYUNDAI,I20
1,Nice,"Aéroport Nice Côte d'Azur, Nice",FR,26-01-23,16:30:00,3,6.377737853,Lyon,"31 Rue Maurice Flandin, Lyon",FR,26-01-23,22:00:00,4,1.814746988,39,EUR,465547,19800,MERCEDES-BENZ,A 180
1,Nice,"Sophia Antipolis, France",FR,26-01-23,17:00:00,3,19.54492936,Lyon,"Jean Macé, Lyon",FR,26-01-23,22:10:00,4,1.585626093,34,EUR,452120,18600,OPEL,CORSA
1,Nice,30 Av. Auguste Verola,FR,26-01-23,19:20:00,3,6.000146294,Lyon,Musée des Confluences,FR,27-01-23,0:40:00,4,3.479529365,45,EUR,464237,19200,,
1,Nice,"12 Avenue Thiers, 06000 Nice, France",FR,27-01-23,5:00:00,1,0.399353493,Lyon,"Station essence BP - Confluence - Lyon Pont Pasteur, Lyon",FR,27-01-23,10:20:00,1,3.304845158,39,EUR,468934,19200,GOLF,GOLF VI
1,Nice,"Roquefort-les-Pins, France",FR,27-01-23,8:00:00,1,18.46161156,Lyon,"38150 Bougé-Chambalud, France",FR,27-01-23,14:50:00,2,47.92835783,26,EUR,635565,24600,DACIA,SANDERO
1,Nice,"263 Av. des Eucalyptus, Saint-Raphaël",FR,27-01-23,9:30:00,1,48.46867137,Lyon,8 Rue Jean Rigaud,FR,27-01-23,15:00:00,2,4.947685447,45,EUR,439378,19800,FORD,FOCUS
1,Nice,"Aéroport de Cannes-Mandelieu, Cannes",FR,27-01-23,10:00:00,1,30.55478011,Lyon,"Aéroport de Lyon-Saint Exupéry, Colombier-Saugnieu",FR,27-01-23,15:10:00,2,19.72952216,29,EUR,457040,18600,RENAULT,CLIO
1,Nice,Clinique Vétérinaire Ric et Rac,FR,27-01-23,13:00:00,2,25.09423529,Lyon,Département Génie Civil - IUT Lyon 1,FR,27-01-23,18:10:00,3,4.559116745,29,EUR,451530,18600,PEUGEOT,207
1,Nice,"Centre commercial ANTIBES, Antibes",FR,27-01-23,14:00:00,2,18.36194181,Lyon,"38150 Chanas, France",FR,27-01-23,18:00:00,3,49.51311501,39,EUR,397432,14400,RENAULT,KOLEOS
1,Nice,1 Bd Marcel Pagnol,FR,27-01-23,16:00:00,3,26.96221517,Lyon,McDonald's Vienne,FR,27-01-23,20:50:00,4,25.23039186,29,EUR,428954,17400,AUDI,Q5
1,Nice,Gare de Golfe-Juan-Vallauris,FR,27-01-23,16:00:00,3,21.78157555,Lyon,"84 Quai Perrache, 69002 Lyon",FR,27-01-23,22:00:00,4,3.304845158,67,EUR,468575,21600,PEUGEOT,508SW
1,Nice,SKEMA Business School - Sophia Antipolis,FR,27-01-23,16:30:00,3,19.6595531,Lyon,9 Rte de Vienne,FR,27-01-23,21:50:00,4,1.844768796,31,EUR,451190,19200,TOYOTA,YARIS
1,Nice,Stade Louis-Hon,FR,27-01-23,17:10:00,3,47.98960927,Lyon,"4 Rue Delorme, 38200 Vienne, France",FR,27-01-23,21:30:00,4,26.48092757,31,EUR,392155,15600,PEUGEOT,208
1,Nice,"13 Av. Nicolas Aussel, 06160 Antibes, France",FR,27-01-23,18:20:00,3,19.03630322,Lyon,Stade de Gerland,FR,28-01-23,0:00:00,4,3.772804196,45,EUR,460321,20400,FIAT,500
1,Nice,"1127 Rte de la Roquette, Mougins",FR,27-01-23,19:30:00,3,26.42398091,Lyon,Charentay,FR,28-01-23,1:10:00,4,38.50382647,34,EUR,491295,20400,PEUGEOT,2008
1,Nice,Lantosque,FR,28-01-23,3:30:00,4,30.35932387,Lyon,8 Rue Jean Rigaud,FR,28-01-23,9:40:00,1,4.947685447,40,EUR,511364,22200,MERCEDES,CLASSE E
1,Nice,"24 Rue Emilie, 06160 Antibes, France",FR,28-01-23,7:00:00,1,19.16908393,Lyon,Stade Geoffroy Guichard,FR,28-01-23,12:30:00,2,48.28495135,32,EUR,475040,19800,CITROEN,C3
1,Nice,"Grasse, Grasse",FR,28-01-23,8:00:00,1,28.10037185,Lyon,"Station essence BP - Confluence - Lyon Pont Pasteur, Lyon",FR,28-01-23,13:20:00,2,3.304845158,27,EUR,454680,19200,VOLKSWAGEN,TOURAN
1,Nice,Centre commercial Carrefour Antibes,FR,28-01-23,8:00:00,1,18.07711557,Lyon,Lyon-Perrache,FR,28-01-23,14:30:00,2,1.683852798,40,EUR,473961,23400,SUZUKI,SWIFT
1,Nice,Cultura,FR,28-01-23,9:30:00,1,30.69247097,Lyon,KFC Villeurbanne,FR,28-01-23,14:50:00,2,5.860625236,27,EUR,447834,19200,OPEL,CORSA
1,Nice,Nice-Ville,FR,28-01-23,9:30:00,1,0.376021526,Lyon,"Pl. Louis Pradel, 69001 Lyon, France",FR,28-01-23,15:00:00,2,0.924550027,32,EUR,470523,19800,CITROEN,C4
1,Nice,40 Bd Joseph Garnier,FR,28-01-23,12:00:00,2,1.057117364,Lyon,"73 Rue de Terrenoire, 42100 Saint-Étienne",FR,28-01-23,17:30:00,3,48.84238876,32,EUR,487011,19800,VOLKSWAGEN,EOS
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1,Lyon,"Gorge de Loup, Lyon",FR,20-01-23,9:10:00,1,2.788676029,Bordeaux,"Pl. Ravezies, Bordeaux",FR,20-01-23,15:00:00,2,2.898759988,45,EUR,546463,21000,VOLVO,V40
1,Lyon,La Tour-de-Salvagny,FR,20-01-23,12:10:00,2,11.33638364,Bordeaux,Marcheprime,FR,20-01-23,18:10:00,3,27.20036139,32,EUR,568313,21600,PEUGEOT,3008
1,Lyon,"Avenue de Verdun, 42270 Saint-Priest-en-Jarez, France",FR,20-01-23,14:00:00,2,48.79452243,Bordeaux,Cenon Gare (Tram A),FR,20-01-23,22:30:00,4,4.060313914,32,EUR,795755,30600,PEUGEOT,207
1,Lyon,Eurexpo Lyon,FR,20-01-23,15:00:00,2,9.228996071,Bordeaux,"8 Rue de la Gare, Les Billaux",FR,20-01-23,20:40:00,4,29.62378275,39,EUR,531184,20400,PEUGEOT,508SW
1,Lyon,"La Tour-de-Salvagny, La Tour-de-Salvagny",FR,20-01-23,16:30:00,3,10.58508872,Bordeaux,"Gare Pessac Alouette, Pessac",FR,20-01-23,22:20:00,4,8.039148715,45,EUR,547830,21000,RENAULT,KANGOO
1,Lyon,Chemin des Molières 69210 Lentilly,FR,21-01-23,7:50:00,1,14.1896451,Bordeaux,"Gare Bordeaux, Bordeaux",FR,21-01-23,13:20:00,2,2.464137034,36,EUR,523138,19800,,
